,timestamp(s),position_lat(semicircles),position_long(semicircles),gps_accuracy(m),altitude(m),grade(%),distance(m),cadence(rpm),speed(m/s),left_right_balance,temperature(C),watts,acceleration,position_lat(degrees),position_long(degrees),distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
2894,18-05-2019 12.11,611500115,-5747978,2,132.2,2.4,25550.36,70,6.812,52,16,150,-0.023,51.25534753,-0.48178995,26936.39177,6.973411891,50,60,70,80,90,100,110,120,7.02,6.973411891,16.61921811,16.39936377,-0.67,0.112212189
2895,18-05-2019 12.11,611499496,-5747483,2,132.4,2.55,25558.35,71,6.74,46,16,121,-0.072,51.25529565,-0.48174846,26942.84321,6.451436624,50,60,70,80,90,100,110,120,7.99,6.451436624,21.52930062,14.03618986,0.97,-0.521975267
2896,18-05-2019 12.11,611498905,-5747062,2,132.6,2.44,25564.65,69,6.568,53,16,95,-0.172,51.25524611,-0.481713172,26948.8741,6.030890949,50,60,70,80,90,100,110,120,6.3,6.030890949,13.38497185,12.26589703,-1.69,-0.420545675
2897,18-05-2019 12.11,611498270,-5746770,2,132.8,2.33,25571.02,68,6.48,56,16,71,-0.088,51.25519289,-0.481688697,26955.03268,6.158578773,50,60,70,80,90,100,110,120,6.37,6.158578773,13.68406814,12.79078989,0.07,0.127687823
2898,18-05-2019 12.11,611497653,-5746555,2,133,2.46,25577.73,66,6.249,58,16,45,-0.231,51.25514117,-0.481670676,26960.91844,5.885758629,50,60,70,80,90,100,110,120,6.71,5.885758629,15.18383248,11.68264713,0.34,-0.272820144
2899,18-05-2019 12.11,611497063,-5746403,2,133.2,2.27,25582.02,64,6.404,59,16,19,0.155,51.25509172,-0.481657935,26966.48841,5.569968537,50,60,70,80,90,100,110,120,4.29,5.569968537,6.206559851,10.46265361,-2.42,-0.315790091
2900,18-05-2019 12.11,611496558,-5746347,2,133.2,2.11,25589.52,0,6.137,61,16,0,-0.267,51.25504939,-0.481653241,26971.20646,4.718048375,50,60,70,80,90,100,110,120,7.5,4.718048375,18.96963131,7.506908846,3.21,-0.851920162
2901,18-05-2019 12.11,611496122,-5746324,2,133.4,2.32,25594.53,0,5.608,62,16,0,-0.529,51.25501284,-0.481651314,26975.2723,4.065843566,50,60,70,80,90,100,110,120,5.01,4.065843566,8.464704763,5.574907854,-2.49,-0.65220481
2902,18-05-2019 12.11,611495801,-5746271,2,133.6,2.34,25600.84,0,4.552,64,16,0,-1.056,51.25498594,-0.481646871,26978.28003,3.0077314,50,60,70,80,90,100,110,120,6.31,3.0077314,13.42749755,3.050805094,1.3,-1.058112166
2903,18-05-2019 12.11,611495496,-5746365,2,133.8,2.27,25601.7,0,4.326,63,16,0,-0.226,51.25496037,-0.48165475,26981.17511,2.895074944,50,60,70,80,90,100,110,120,0.86,2.895074944,0.249421143,2.826545525,-5.45,-0.112656456
2904,18-05-2019 12.11,611495232,-5746669,2,134,3.03,25605.07,6,3.458,20,16,143,-0.868,51.25493824,-0.481680231,26984.20806,3.032950114,50,60,70,80,90,100,110,120,3.37,3.032950114,3.829976993,3.102179313,2.51,0.13787517
2905,18-05-2019 12.11,611494977,-5747197,2,134,3.76,25609.26,22,3.359,15,16,266,-0.099,51.25491687,-0.481724488,26988.09834,3.890282651,50,60,70,80,90,100,110,120,4.19,3.890282651,5.920582121,5.103859096,0.82,0.857332537
2906,18-05-2019 12.11,611494732,-5747952,2,134.2,3.84,25613.46,43,3.569,40,16,384,0.21,51.25489634,-0.481787771,26993.05914,4.960806823,50,60,70,80,90,100,110,120,4.2,4.960806823,5.94887638,8.29929104,0.01,1.070524173
2907,18-05-2019 12.11,611494458,-5748767,2,134.2,3.83,25617.74,64,4.042,49,16,368,0.473,51.25487337,-0.481856083,26998.45565,5.396505157,50,60,70,80,90,100,110,120,4.28,5.396505157,6.177658564,9.821132183,0.08,0.435698334
2908,18-05-2019 12.11,611494148,-5749620,2,134.4,3.69,25623.91,81,4.966,51,16,255,0.924,51.25484738,-0.481927581,27004.20937,5.753717457,50,60,70,80,90,100,110,120,6.17,5.753717457,12.83827551,11.16434957,1.89,0.3572123
2909,18-05-2019 12.11,611493823,-5750517,2,134.4,3.16,25628.17,73,5.411,52,16,142,0.445,51.25482014,-0.482002767,27010.25525,6.045880992,50,60,70,80,90,100,110,120,4.26,6.045880992,6.120058333,12.32694765,-1.91,0.292163535
2910,18-05-2019 12.11,611493505,-5751462,2,134.4,2.44,25634.53,72,5.615,53,16,246,0.204,51.25479349,-0.482081976,27016.51385,6.258604912,50,60,70,80,90,100,110,120,6.36,6.258604912,13.64113776,13.20965383,2.1,0.212723921
2911,18-05-2019 12.11,611493231,-5752443,2,134.6,1.89,25640.81,64,5.833,55,16,269,0.218,51.25477052,-0.482164202,27022.78016,6.266311681,50,60,70,80,90,100,110,120,6.28,6.266311681,13.3001228,13.24220627,-0.08,0.007706769
2912,18-05-2019 12.11,611492949,-5753492,2,134.6,1.45,25646.71,72,6.079,49,16,261,0.246,51.25474689,-0.482252128,27029.43974,6.659579241,50,60,70,80,90,100,110,120,5.9,6.659579241,11.73925095,14.95649896,-0.38,0.39326756
2913,18-05-2019 12.11,611492647,-5754592,2,134.8,1.33,25651.49,73,6.414,53,16,230,0.335,51.25472157,-0.482344329,27036.44644,7.006699368,50,60,70,80,90,100,110,120,4.78,7.006699368,7.705346206,16.55630168,-1.12,0.347120127
2914,18-05-2019 12.11,611492321,-5755678,2,134.8,1.42,25659.58,76,6.794,51,16,232,0.38,51.25469425,-0.482435357,27043.47224,7.025796554,50,60,70,80,90,100,110,120,8.09,7.025796554,22.07157915,16.64667508,3.31,0.019097186
2915,18-05-2019 12.11,611491938,-5756773,2,134.8,1.43,25666.15,82,7.002,51,16,173,0.208,51.25466214,-0.482527139,27050.78937,7.317125278,50,60,70,80,90,100,110,120,6.57,7.317125278,14.5568398,18.05582533,-1.52,0.291328724
2916,18-05-2019 12.11,611491508,-5757826,2,134.8,1.31,25674.35,83,7.245,48,16,199,0.243,51.2546261,-0.4826154,27058.12353,7.334165102,50,60,70,80,90,100,110,120,8.2,7.334165102,22.67587572,18.1400186,1.63,0.017039824
2917,18-05-2019 12.11,611491019,-5758995,2,134.8,0.69,25680.93,71,7.503,45,16,299,0.258,51.25458512,-0.482713385,27066.32538,8.201848965,50,60,70,80,90,100,110,120,6.58,8.201848965,14.60118658,22.68610295,-1.62,0.867683863
2918,18-05-2019 12.11,611490504,-5760078,2,134.6,0.03,25689.31,74,7.776,51,16,247,0.273,51.25454195,-0.482804161,27074.25936,7.933983697,50,60,70,80,90,100,110,120,8.38,7.933983697,23.68232848,21.22848351,1.8,-0.267865269
2919,18-05-2019 12.11,611489908,-5761130,2,134.6,0,25697.7,72,8.021,52,16,232,0.245,51.25449199,-0.482892338,27082.53665,8.277283074,50,60,70,80,90,100,110,120,8.39,8.277283074,23.73888328,23.10531954,0.01,0.343299377
2920,18-05-2019 12.12,611489245,-5761993,2,134.8,0,25706.08,75,8.021,52,16,194,0,51.25443642,-0.482964674,27090.50695,7.970302999,50,60,70,80,90,100,110,120,8.38,7.970302999,23.68232848,21.42328311,-0.01,-0.306980075
2921,18-05-2019 12.12,611488448,-5762637,2,135,0,25714.46,76,8.16,51,16,191,0.139,51.25436962,-0.483018653,27098.83105,8.324102128,50,60,70,80,90,100,110,120,8.38,8.324102128,23.68232848,23.36744145,-3.64E-12,0.353799129
2922,18-05-2019 12.12,611487567,-5762953,2,135,0.39,25722.83,75,8.167,51,16,216,0.007,51.25429577,-0.48304514,27107.24655,8.415496355,50,60,70,80,90,100,110,120,8.37,8.415496355,23.62584114,23.8833826,-0.01,0.091394227
2923,18-05-2019 12.12,611486648,-5762967,2,135.2,0.93,25730.61,75,8.057,48,16,205,-0.11,51.25421874,-0.483046314,27115.81225,8.565700051,50,60,70,80,90,100,110,120,7.78,8.565700051,20.4124699,24.74355453,-0.59,0.150203696
2924,18-05-2019 12.12,611485867,-5762589,2,135.4,1.27,25737.58,78,8.129,50,16,197,0.072,51.25415328,-0.48301463,27123.41799,7.605747079,50,60,70,80,90,100,110,120,6.97,7.605747079,16.38332021,19.50833128,-0.81,-0.959952972
2925,18-05-2019 12.12,611485203,-5761856,2,135.6,1.44,25747.9,75,8.27,51,16,200,0.141,51.25409762,-0.482953191,27130.94006,7.522068681,50,60,70,80,90,100,110,120,10.32,7.522068681,35.91664466,19.08143149,3.35,-0.083678399
2926,18-05-2019 12.12,611484588,-5761085,2,136,1.55,25756.38,73,8.049,58,16,150,-0.221,51.25404608,-0.482888566,27138.22582,7.285753996,50,60,70,80,90,100,110,120,8.48,7.285753996,24.25091157,17.90133293,-1.84,-0.236314685
2927,18-05-2019 12.12,611484009,-5760319,2,136.2,1.9,25762.74,73,7.528,63,16,101,-0.521,51.25399754,-0.482824361,27145.23202,7.006201853,50,60,70,80,90,100,110,120,6.36,7.006201853,13.64113776,16.55395058,-2.12,-0.279552142
2928,18-05-2019 12.12,611483430,-5759763,2,136.6,2.54,25769.03,73,7.142,63,16,78,-0.386,51.25394901,-0.482777758,27151.52808,6.296058522,50,60,70,80,90,100,110,120,6.29,6.296058522,13.3425136,13.36822898,-0.07,-0.710143331
2929,18-05-2019 12.12,611482818,-5759448,2,136.8,3.24,25777.38,72,6.67,63,16,55,-0.472,51.25389772,-0.482751355,27157.52073,5.992651517,50,60,70,80,90,100,110,120,8.35,5.992651517,23.51306879,12.11084401,2.06,-0.303407005
2930,18-05-2019 12.12,611482198,-5759390,2,137.2,3.83,25783.68,54,6.534,56,16,111,-0.136,51.25384575,-0.482746493,27163.30918,5.788451668,50,60,70,80,90,100,110,120,6.3,5.788451668,13.38497185,11.29955099,-2.05,-0.204199849
2931,18-05-2019 12.12,611481610,-5759744,2,137.4,4.38,25789.56,41,6.401,48,16,202,-0.133,51.25379646,-0.482776165,27169.16562,5.856442399,50,60,70,80,90,100,110,120,5.88,5.856442399,11.6597977,11.56655735,-0.42,0.067990731
2932,18-05-2019 12.12,611481023,-5760220,2,137.6,4.76,25796.25,57,6.242,47,16,249,-0.159,51.25374726,-0.482816063,27175.30089,6.13526316,50,60,70,80,90,100,110,120,6.69,6.13526316,15.09345273,12.69412454,0.81,0.278820761
2933,18-05-2019 12.12,611480475,-5760777,2,137.8,4.71,25802.6,57,6.47,44,16,264,0.228,51.25370133,-0.48286275,27181.35427,6.05338451,50,60,70,80,90,100,110,120,6.35,6.05338451,13.59827482,12.35756449,-0.34,-0.08187865
2934,18-05-2019 12.12,611479962,-5761475,2,138,4.33,25810.84,62,6.626,51,16,198,0.156,51.25365833,-0.482921256,27187.63432,6.280046655,50,60,70,80,90,100,110,120,8.24,6.280046655,22.89764336,13.30032042,1.89,0.226662144
2935,18-05-2019 12.12,611479445,-5762198,2,138.2,3.65,25817.19,62,6.624,54,16,66,-0.002,51.25361499,-0.482981857,27194.03789,6.403571935,50,60,70,80,90,100,110,120,6.35,6.403571935,13.59827482,13.82868705,-1.89,0.12352528
2936,18-05-2019 12.12,611478948,-5762976,2,138.4,2.97,25823.45,64,6.572,49,16,87,-0.052,51.25357334,-0.483047068,27200.52274,6.484847011,50,60,70,80,90,100,110,120,6.26,6.484847011,13.21554354,14.18194618,-0.09,0.081275076
2937,18-05-2019 12.12,611478466,-5763769,2,138.4,2.61,25829.39,67,6.456,37,16,117,-0.116,51.25353293,-0.483113537,27206.97095,6.448216302,50,60,70,80,90,100,110,120,5.94,6.448216302,11.89896682,14.02218065,-0.32,-0.036630709
2938,18-05-2019 12.12,611477970,-5764628,2,138.4,2.15,25836.06,69,6.528,45,16,108,0.072,51.25349136,-0.483185537,27213.7885,6.817551855,50,60,70,80,90,100,110,120,6.67,6.817551855,15.00334276,15.67448437,0.73,0.369335553
2939,18-05-2019 12.12,611477535,-5765479,2,138.4,1.54,25842.53,69,6.33,53,16,88,-0.198,51.2534549,-0.483256867,27220.1979,6.409390701,50,60,70,80,90,100,110,120,6.47,6.409390701,14.11708159,13.85383004,-0.2,-0.408161154
2940,18-05-2019 12.12,611477049,-5766432,2,138.4,1.22,25849.71,66,6.56,53,16,100,0.23,51.25341416,-0.483336747,27227.3688,7.17090904,50,60,70,80,90,100,110,120,7.18,7.17090904,17.3854226,17.34142535,0.71,0.761518339
2941,18-05-2019 12.12,611476592,-5767362,2,138.6,0.65,25856.59,64,6.642,48,16,87,0.082,51.25337586,-0.483414698,27234.2661,6.897298498,50,60,70,80,90,100,110,120,6.88,6.897298498,15.96295318,16.04332593,-0.3,-0.273610542
2942,18-05-2019 12.12,611476130,-5768228,2,138.6,0.03,25863.05,62,6.366,39,16,57,-0.276,51.25333713,-0.483487286,27240.90392,6.637818531,50,60,70,80,90,100,110,120,6.46,6.637818531,14.07347673,14.85891553,-0.42,-0.259479968
2943,18-05-2019 12.12,611475668,-5769047,2,138.8,0.46,25867.24,44,6.159,46,16,8,-0.207,51.25329841,-0.483555933,27247.33555,6.431628023,50,60,70,80,90,100,110,120,4.19,6.431628023,5.920582121,13.95012827,-2.27,-0.206190508
2944,18-05-2019 12.12,611475216,-5769623,2,139,1.2,25871.96,45,5.764,55,16,11,-0.395,51.25326052,-0.483604213,27252.72414,5.388594271,50,60,70,80,90,100,110,120,4.72,5.388594271,7.513120609,9.792359151,0.53,-1.043033751
2945,18-05-2019 12.12,611474780,-5770011,2,139.2,1.8,25880.06,46,5.122,55,16,13,-0.642,51.25322398,-0.483636735,27257.37557,4.651429467,50,60,70,80,90,100,110,120,8.1,4.651429467,22.12617796,7.296410219,3.38,-0.737164805
2946,18-05-2019 12.12,611474453,-5770219,2,139.2,2.19,25886.05,45,5.099,47,16,8,-0.023,51.25319657,-0.483654169,27260.65594,3.280365767,50,60,70,80,90,100,110,120,5.99,3.280365767,12.10012922,3.628949341,-2.11,-1.371063699
2947,18-05-2019 12.12,611474205,-5770333,2,139.4,2.24,25890.24,44,5.01,40,16,3,-0.089,51.25317578,-0.483663725,27263.06112,2.405182301,50,60,70,80,90,100,110,120,4.19,2.405182301,5.920582121,1.950888111,-1.8,-0.875183466
2948,18-05-2019 12.12,611474098,-5770392,2,139.6,2.38,25893.73,0,4.564,32,16,0,-0.446,51.25316681,-0.48366867,27264.11611,1.054984855,50,60,70,80,90,100,110,120,3.49,1.054984855,4.107591224,0.375343426,-0.7,-1.350197446
2949,18-05-2019 12.12,611474114,-5770430,2,139.6,2.5,25894.1,0,3.978,25,16,0,-0.586,51.25316815,-0.483671855,27264.38327,0.267160191,50,60,70,80,90,100,110,120,0.37,0.267160191,0.046167867,0.024070209,-3.12,-0.787824664
2950,18-05-2019 12.12,611474076,-5770468,2,139.8,2.63,25895.81,0,1.258,18,16,0,-2.72,51.25316497,-0.48367504,27264.80109,0.417818933,50,60,70,80,90,100,110,120,1.71,0.417818933,0.986117314,0.058872516,1.34,0.150658742
2951,18-05-2019 12.12,611474051,-5770478,2,139.8,2.8,25895.81,0,1.258,10,16,0,0,51.25316287,-0.483675878,27265.04128,0.240197287,50,60,70,80,90,100,110,120,0,0.240197287,0,0.019456851,-1.71,-0.177621646
2952,18-05-2019 12.12,611473757,-5770604,2,139.8,2.93,25895.81,0,1.258,3,16,0,0,51.25313823,-0.48368644,27267.8783,2.837018448,50,60,70,80,90,100,110,120,0,2.837018448,0,2.714317727,0,2.596821161
2953,18-05-2019 12.12,611473516,-5770803,2,140,3.39,25895.81,1,0.046,0,16,0,-1.212,51.25311803,-0.48370312,27270.40672,2.528413831,50,60,70,80,90,100,110,120,0,2.528413831,0,2.155920182,0,-0.308604617
2954,18-05-2019 12.12,611473232,-5771001,2,140,1.98,25897.29,4,0.336,0,16,0,0.29,51.25309423,-0.483719716,27273.29469,2.887973845,50,60,70,80,90,100,110,120,1.48,2.887973845,0.738685874,2.812696514,1.48,0.359560015
2955,18-05-2019 12.12,611472908,-5771186,2,140,0.11,25904.01,6,1.855,0,16,7,1.519,51.25306707,-0.483735222,27276.50149,3.206801395,50,60,70,80,90,100,110,120,6.72,3.206801395,15.22912353,3.468011197,5.24,0.318827549
2956,18-05-2019 12.12,611472542,-5771428,2,140,0,25906.18,0,2.428,0,16,0,0.573,51.25303639,-0.483755507,27280.19326,3.691774513,50,60,70,80,90,100,110,120,2.17,3.691774513,1.5880195,4.596282331,-4.55,0.484973118
2957,18-05-2019 12.12,611472201,-5771828,2,139.8,0,25910.34,18,2.772,28,16,70,0.344,51.25300781,-0.483789034,27284.13605,3.942781186,50,60,70,80,90,100,110,120,4.16,3.942781186,5.836104029,5.242539538,1.99,0.251006674
2958,18-05-2019 12.12,611471906,-5772409,2,139.8,0,25912.48,33,3.215,49,16,112,0.443,51.25298308,-0.483837733,27288.50025,4.364201817,50,60,70,80,90,100,110,120,2.14,4.364201817,1.544414641,6.423119691,-2.02,0.421420631
2959,18-05-2019 12.12,611471681,-5773180,2,139.6,0,25916.66,39,3.806,52,16,237,0.591,51.25296422,-0.483902358,27293.46266,4.962410911,50,60,70,80,90,100,110,120,4.18,4.962410911,5.892355309,8.304659096,2.04,0.598209094
2960,18-05-2019 12.12,611471542,-5774266,2,139.6,-0.81,25920.9,58,4.293,44,16,410,0.487,51.25295257,-0.483993385,27299.92883,6.466169215,50,60,70,80,90,100,110,120,4.24,6.466169215,6.062727891,14.10036953,0.06,1.503758304
2961,18-05-2019 12.12,611471407,-5775518,2,139.4,-1.8,25927.18,71,5.438,45,16,478,1.145,51.25294126,-0.484098326,27307.33982,7.410996401,50,60,70,80,90,100,110,120,6.28,7.410996401,13.3001228,18.522072,2.04,0.944827187
2962,18-05-2019 12.12,611471333,-5776827,2,139.2,-2.51,25933.35,94,6.23,53,16,122,0.792,51.25293505,-0.484208046,27315.00682,7.666993608,50,60,70,80,90,100,110,120,6.17,7.666993608,12.83827551,19.8237844,-0.11,0.255997207
2963,18-05-2019 12.12,611471269,-5778413,2,139,-3.2,25939.9,95,7.41,52,16,62,1.18,51.25292969,-0.484340983,27324.27779,9.270968798,50,60,70,80,90,100,110,120,6.55,9.270968798,14.46834858,28.9858875,0.38,1.60397519
2964,18-05-2019 12.12,611471224,-5779862,2,138.8,-3.52,25948.26,77,7.856,52,16,79,0.446,51.25292592,-0.484462436,27332.74077,8.462984755,50,60,70,80,90,100,110,120,8.36,8.462984755,23.56942124,24.15368958,1.81,-0.807984044
2965,18-05-2019 12.12,611471128,-5781373,2,138.6,-3.48,25956.63,78,8.174,50,16,77,0.318,51.25291787,-0.484589087,27341.60033,8.859553968,50,60,70,80,90,100,110,120,8.37,8.859553968,23.62584114,26.47037412,0.01,0.396569214
2966,18-05-2019 12.12,611471069,-5782872,2,138.2,-3.23,25965.04,80,7.94,47,16,99,-0.234,51.25291293,-0.484714732,27350.36186,8.761531079,50,60,70,80,90,100,110,120,8.41,8.761531079,23.85219521,25.88787334,0.04,-0.09802289
2967,18-05-2019 12.12,611471011,-5784385,2,138,-3.19,25973.2,80,8.513,49,16,93,0.573,51.25290806,-0.48484155,27359.20432,8.842465336,50,60,70,80,90,100,110,120,8.16,8.842465336,22.45518725,26.36835854,-0.25,0.080934257
2968,18-05-2019 12.12,611470948,-5785982,2,137.6,-3.3,25982.04,80,9.101,52,16,77,0.588,51.25290278,-0.484975409,27368.53874,9.334418599,50,60,70,80,90,100,110,120,8.84,9.334418599,26.35365726,29.38399957,0.68,0.491953263
2969,18-05-2019 12.12,611470870,-5787556,2,137.4,-3.36,25992.41,81,9.217,55,16,61,0.116,51.25289625,-0.48510734,27377.74924,9.210500283,50,60,70,80,90,100,110,120,10.37,9.210500283,36.26551725,28.60900831,1.53,-0.123918316
2970,18-05-2019 12.12,611470792,-5789161,2,137.2,-3.28,26002.73,81,9.28,58,16,45,0.063,51.25288971,-0.485241869,27387.14002,9.390783566,50,60,70,80,90,100,110,120,10.32,9.390783566,35.91664466,29.73993575,-0.05,0.180283284
2971,18-05-2019 12.12,611470751,-5790745,2,137,-2.91,26011.07,25,9.09,57,16,115,-0.19,51.25288627,-0.485374639,27396.38802,9.247999937,50,60,70,80,90,100,110,120,8.34,9.247999937,23.45678378,28.84244012,-1.98,-0.142783629
2972,18-05-2019 12.12,611470691,-5792384,2,136.8,-2.45,26020.54,78,9.212,46,16,211,0.122,51.25288124,-0.485512018,27405.9653,9.577279593,50,60,70,80,90,100,110,120,9.47,9.577279593,30.24379749,30.93290413,1.13,0.329279655
2973,18-05-2019 12.12,611470633,-5794003,2,136.6,-2.46,26029.96,88,9.4,54,16,145,0.188,51.25287638,-0.485647721,27415.42503,9.459730638,50,60,70,80,90,100,110,120,9.42,9.459730638,29.9252763,30.1782397,-0.05,-0.117548955
2974,18-05-2019 12.12,611470571,-5795756,2,136.4,-2.3,26038.69,76,9.644,56,16,137,0.244,51.25287118,-0.485794656,27425.6673,10.24226297,50,60,70,80,90,100,110,120,8.73,10.24226297,25.70187759,35.37758699,-0.69,0.782532331
2975,18-05-2019 12.12,611470515,-5797524,2,136,-2.04,26049.26,78,9.996,52,16,149,0.352,51.25286649,-0.485942848,27435.99395,10.32664948,50,60,70,80,90,100,110,120,10.57,10.32664948,37.67786954,35.96294386,1.84,0.08438651
2976,18-05-2019 12.12,611470489,-5799413,3,135.8,-2.39,26059.85,75,10.041,49,16,115,0.045,51.25286431,-0.486101182,27447.0159,11.02195755,50,60,70,80,90,100,110,120,10.59,11.02195755,37.82058861,40.96885545,0.02,0.695308067
2977,18-05-2019 12.12,611470380,-5801422,3,135.6,-2.67,26069.64,76,10.063,53,16,79,0.022,51.25285517,-0.486269575,27458.77916,11.76325325,50,60,70,80,90,100,110,120,9.79,11.76325325,32.32226205,46.66499859,-0.8,0.741295699
2978,18-05-2019 12.12,611470394,-5803258,3,135.4,-2.38,26082.05,77,10.088,58,16,67,0.025,51.25285635,-0.486423466,27469.49008,10.7109202,50,60,70,80,90,100,110,120,12.41,10.7109202,51.93736669,38.68921614,2.62,-1.052333044
2979,18-05-2019 12.12,611470342,-5805083,3,135.2,-2.24,26092.67,76,10.228,56,16,58,0.14,51.25285199,-0.486576436,27480.14706,10.65698444,50,60,70,80,90,100,110,120,10.62,10.65698444,38.03517308,38.30055141,-1.79,-0.053935763
2980,18-05-2019 12.13,611470171,-5806836,3,135,-2.32,26101.15,75,10.283,48,16,70,0.055,51.25283766,-0.486723371,27490.49647,10.34940799,50,60,70,80,90,100,110,120,8.48,10.34940799,24.25091157,36.12163325,-2.14,-0.307576451
2981,18-05-2019 12.13,611470067,-5808572,3,134.6,-2.38,26109.54,73,10.236,50,16,63,-0.047,51.25282894,-0.486868881,27500.66954,10.17307394,50,60,70,80,90,100,110,120,8.39,10.17307394,23.73888328,34.90123261,-0.09,-0.176334049
2982,18-05-2019 12.13,611469931,-5810389,3,134.6,-2.42,26124.05,72,10.177,36,16,143,-0.059,51.25281754,-0.48702118,27511.34437,10.67482163,50,60,70,80,90,100,110,120,14.51,10.67482163,71.00209908,38.42887025,6.12,0.50174769
2983,18-05-2019 12.13,611469814,-5812155,3,134.4,-2.06,26132.56,74,10.043,39,16,118,-0.134,51.25280773,-0.487169204,27521.70372,10.35935053,50,60,70,80,90,100,110,120,8.51,10.35935053,24.42280172,36.19106975,-6,-0.315471099
2984,18-05-2019 12.13,611469736,-5813862,3,134.2,-1.75,26143.02,67,9.948,44,16,106,-0.095,51.25280119,-0.487312283,27531.68785,9.984129821,50,60,70,80,90,100,110,120,10.46,9.984129821,36.89773713,33.61683342,1.95,-0.375220707
2985,18-05-2019 12.13,611469682,-5815663,3,134,-1.7,26153.5,67,10.184,54,16,90,0.236,51.25279667,-0.487463241,27542.20586,10.51801766,50,60,70,80,90,100,110,120,10.48,10.51801766,37.03897235,37.30818783,0.02,0.533887837
2986,18-05-2019 12.13,611469675,-5817436,2,133.8,-1.57,26164,64,9.855,48,16,105,-0.329,51.25279608,-0.487611853,27552.5487,10.3428402,50,60,70,80,90,100,110,120,10.5,10.3428402,37.18047737,36.07580189,0.02,-0.175177453
2987,18-05-2019 12.13,611469598,-5819212,2,133.8,-1.38,26174.41,62,9.766,47,16,122,-0.089,51.25278963,-0.487760715,27562.93367,10.38496228,50,60,70,80,90,100,110,120,10.41,10.38496228,36.54582939,36.37024363,-0.09,0.042122074
2988,18-05-2019 12.13,611469532,-5821011,2,133.6,-1.44,26183.3,62,9.82,49,16,108,0.054,51.2527841,-0.487911506,27573.44598,10.51231828,50,60,70,80,90,100,110,120,8.89,10.51231828,26.65261865,37.26776652,-1.52,0.127355996
2989,18-05-2019 12.13,611469415,-5822820,2,133.6,-1.54,26193.3,63,9.907,49,16,119,0.087,51.25277429,-0.488063134,27584.05482,10.60883395,50,60,70,80,90,100,110,120,10,10.60883395,33.723789,37.95523346,1.11,0.096515675
2990,18-05-2019 12.13,611469310,-5824610,2,133.4,-1.4,26202,63,10.027,46,16,127,0.12,51.25276549,-0.48821317,27594.54239,10.48756751,50,60,70,80,90,100,110,120,8.7,10.48756751,25.52553589,37.09248267,-1.3,-0.121266439
2991,18-05-2019 12.13,611469129,-5826443,2,133.4,-1.19,26214.9,63,10.207,49,16,122,0.18,51.25275032,-0.488366811,27605.36729,10.82490518,50,60,70,80,90,100,110,120,12.9,10.82490518,56.11975727,39.51705443,4.2,0.337337669
2992,18-05-2019 12.13,611468952,-5828249,2,133.2,-1.13,26224.7,64,10.386,48,16,127,0.179,51.25273548,-0.488518188,27616.03082,10.6635279,50,60,70,80,90,100,110,120,9.8,10.6635279,32.38832696,38.34759943,-3.1,-0.161377285
2993,18-05-2019 12.13,611468795,-5830045,2,133.2,-1.19,26233.42,63,10.452,45,16,123,0.066,51.25272232,-0.488668727,27626.60933,10.57851155,50,60,70,80,90,100,110,120,8.72,10.57851155,25.64302957,37.73857459,-1.08,-0.085016344
2994,18-05-2019 12.13,611468631,-5831907,2,133.2,-1.1,26246.72,68,10.331,46,16,127,-0.121,51.25270857,-0.488824798,27637.57818,10.96884962,50,60,70,80,90,100,110,120,13.3,10.96884962,59.65401036,40.57499999,4.58,0.39033807
2995,18-05-2019 12.13,611468454,-5833693,2,133,-0.91,26258.25,68,10.254,47,16,136,-0.077,51.25269374,-0.488974499,27648.12647,10.54828894,50,60,70,80,90,100,110,120,11.53,10.54828894,44.83270861,37.52324578,-1.77,-0.420560686
2996,18-05-2019 12.13,611468272,-5835518,2,133,-0.66,26268.68,69,10.279,46,16,156,0.025,51.25267848,-0.489127468,27658.90676,10.78028953,50,60,70,80,90,100,110,120,10.43,10.78028953,36.68639014,39.19198078,-1.1,0.232000596
2997,18-05-2019 12.13,611468068,-5837354,2,132.8,-0.28,26277.29,70,10.264,48,16,155,-0.015,51.25266138,-0.48928136,27669.78439,10.87762719,50,60,70,80,90,100,110,120,8.61,10.87762719,25.00015299,39.90292237,-1.82,0.097337654
2998,18-05-2019 12.13,611467830,-5839180,2,132.8,-0.36,26287.79,69,10.503,48,16,143,0.239,51.25264144,-0.489434414,27680.66474,10.88035692,50,60,70,80,90,100,110,120,10.5,10.88035692,37.18047737,39.92295208,1.89,0.00272973
2999,18-05-2019 12.13,611467595,-5840974,2,132.6,-0.68,26298.57,66,10.622,46,16,120,0.119,51.25262174,-0.489584785,27691.35666,10.69191711,50,60,70,80,90,100,110,120,10.78,10.69191711,39.18987562,38.55205475,0.28,-0.188439802
3000,18-05-2019 12.13,611467374,-5842746,3,132.6,-0.81,26310.85,63,10.622,46,16,107,0,51.25260321,-0.489733312,27701.89673,10.54006571,50,60,70,80,90,100,110,120,12.28,10.54006571,50.85493423,37.46476391,1.5,-0.151851403
